id,ingredients,ingredients_string,cuisine
30322,"['parmesan cheese', 'garlic cloves', 'fettucine', 'butter', 'shrimp', 'chopped fresh chives', 'chardonnay', 'fresh basil', 'whipping cream', 'fresh parsley']",parmesan cheese garlic cloves fettucine butter shrimp chopped fresh chives chardonnay fresh basil whipping cream fresh parsley,E
17272,"['pecorino romano cheese', 'plum tomatoes', 'ground black pepper', 'salt', 'water', 'extra-virgin olive oil', 'orecchiette', 'ricotta cheese', 'arugula']",pecorino romano cheese plum tomatoes ground black pepper salt water extra-virgin olive oil orecchiette ricotta cheese arugula,E
9797,"['boneless chicken breast', 'olive oil', 'sea salt', 'rosemary', 'balsamic vinegar', 'ground black pepper', 'garlic']",boneless chicken breast olive oil sea salt rosemary balsamic vinegar ground black pepper garlic,E
14795,"['olive oil', 'jalapeno chilies', 'vegetable broth', 'yellow onion', 'ground cumin', 'black beans', 'tortillas', 'diced tomatoes', 'garlic', 'sour cream', 'lime', 'boneless chicken breast', 'yellow bell pepper', 'salt', 'chopped cilantro', 'avocado', 'garlic powder', 'chili powder', 'cheese', 'red bell pepper']",olive oil jalapeno chilies vegetable broth yellow onion ground cumin black beans tortillas diced tomatoes garlic sour cream lime boneless chicken breast yellow bell pepper salt chopped cilantro avocado garlic powder chili powder cheese red bell pepper,D
7619,"['mascarpone', 'sweet vermouth', 'Amaretti Cookies', 'large eggs', 'sugar']",mascarpone sweet vermouth Amaretti Cookies large eggs sugar,A
42124,"['pecans', 'ground nutmeg', 'whole milk', 'apricot halves', 'salt', 'pecan halves', 'large egg whites', 'semisweet chocolate', 'dried tart cherries', 'whipping cream', 'cream cheese', 'powdered sugar', 'large egg yolks', 'dried apricot', 'bourbon whiskey', 'vanilla extract', 'sugar', 'unsalted butter', 'baking powder', 'sweetened coconut flakes', 'all-purpose flour']",pecans ground nutmeg whole milk apricot halves salt pecan halves large egg whites semisweet chocolate dried tart cherries whipping cream cream cheese powdered sugar large egg yolks dried apricot bourbon whiskey vanilla extract sugar unsalted butter baking powder sweetened coconut flakes all-purpose flour,A
23249,"['soy sauce', 'ginger', 'peanut butter', 'fish sauce', 'curry sauce', 'curry', 'chicken broth', 'peanuts', 'garlic', 'coconut milk', 'brown sugar', 'vegetable oil', 'boneless skinless chicken']",soy sauce ginger peanut butter fish sauce curry sauce curry chicken broth peanuts garlic coconut milk brown sugar vegetable oil boneless skinless chicken,C
44158,"['sugar', 'leeks', 'vegetable broth', 'garlic cloves', 'boiling water', 'fresh ginger', 'coarse salt', 'dried shiitake mushrooms', 'corn starch', 'soft tofu', 'cilantro sprigs', 'peanut oil', 'fermented black beans', 'soy sauce', 'szechwan peppercorns', 'rice vinegar', 'garlic chili sauce']",sugar leeks vegetable broth garlic cloves boiling water fresh ginger coarse salt dried shiitake mushrooms corn starch soft tofu cilantro sprigs peanut oil fermented black beans soy sauce szechwan peppercorns rice vinegar garlic chili sauce,C
17462,"['large eggs', 'all-purpose flour', 'ground black pepper', 'crushed red pepper', 'garlic powder', 'paprika', 'chicken', 'kosher salt', 'vegetable oil', 'corn starch']",large eggs all-purpose flour ground black pepper crushed red pepper garlic powder paprika chicken kosher salt vegetable oil corn starch,E
3580,"['chicken stock', 'milk', 'vegetable oil', 'all-purpose flour', 'chopped ham', 'mozzarella cheese', 'grated parmesan cheese', 'garlic', 'onions', 'eggs', 'olive oil', 'green peas', 'dry bread crumbs', 'arborio rice', 'pepper', 'dry white wine', 'salt']",chicken stock milk vegetable oil all-purpose flour chopped ham mozzarella cheese grated parmesan cheese garlic onions eggs olive oil green peas dry bread crumbs arborio rice pepper dry white wine salt,E
9896,"['cooked ham', 'green onions', 'cream cheese', 'garlic powder', 'onion powder', 'salad dressing', 'shredded cheddar cheese', 'chili powder', 'creole style seasoning', 'Kraft Miracle Whip Dressing', 'worcestershire sauce']",cooked ham green onions cream cheese garlic powder onion powder salad dressing shredded cheddar cheese chili powder creole style seasoning Kraft Miracle Whip Dressing worcestershire sauce,D
29669,"['corn kernels', 'baking powder', 'salt', 'sour cream', 'flour', 'extra-virgin olive oil', 'grated jack cheese', 'ground black pepper', 'lime wedges', 'yellow onion', 'poblano chiles', 'corn oil', 'garlic', 'beer']",corn kernels baking powder salt sour cream flour extra-virgin olive oil grated jack cheese ground black pepper lime wedges yellow onion poblano chiles corn oil garlic beer,D
30625,"['soy sauce', 'steamed rice', 'worcestershire sauce', 'onions', 'water', 'potatoes', 'carrots', 'ketchup', 'beef', 'oil', 'curry powder', 'curry sauce mix', 'apricot jam']",soy sauce steamed rice worcestershire sauce onions water potatoes carrots ketchup beef oil curry powder curry sauce mix apricot jam,C
7685,"['green onions', 'hot sauce', 'lemon juice', 'pepper', 'garlic', 'cream cheese', 'mayonaise', 'old bay seasoning', 'sauce', 'parmesan cheese', 'salt', 'imitation crab meat']",green onions hot sauce lemon juice pepper garlic cream cheese mayonaise old bay seasoning sauce parmesan cheese salt imitation crab meat,E
7632,"['saffron threads', 'butter', 'ground black pepper', 'toasted almonds', 'reduced sodium chicken broth', 'salt', 'shredded carrots', 'couscous']",saffron threads butter ground black pepper toasted almonds reduced sodium chicken broth salt shredded carrots couscous,E
28349,"['sambal ulek', 'lower sodium soy sauce', 'canola oil', 'water', 'garlic cloves', 'sugar', 'top sirloin steak', 'sliced green onions', 'rice sticks', 'fresh lime juice']",sambal ulek lower sodium soy sauce canola oil water garlic cloves sugar top sirloin steak sliced green onions rice sticks fresh lime juice,C
4510,"['mussels', 'lemongrass', 'fresh lime juice', 'plum tomatoes', 'kaffir lime leaves', 'peanut oil', 'chopped cilantro fresh', 'chicken stock', 'Thai red curry paste', 'fresh basil leaves', 'unsweetened coconut milk', 'fish sauce', 'grate lime peel', 'grated lemon peel']",mussels lemongrass fresh lime juice plum tomatoes kaffir lime leaves peanut oil chopped cilantro fresh chicken stock Thai red curry paste fresh basil leaves unsweetened coconut milk fish sauce grate lime peel grated lemon peel,C
35383,"['lime', 'sugar', 'water', 'sweetened condensed milk']",lime sugar water sweetened condensed milk,A
18569,"['frozen broccoli florets', 'refrigerated pizza dough', 'chopped onion', 'tomato sauce', 'grated parmesan cheese', 'pepperoni turkei', 'dried oregano', 'part-skim mozzarella cheese', 'part-skim ricotta cheese', 'garlic cloves', 'olive oil', 'cooking spray', 'salt']",frozen broccoli florets refrigerated pizza dough chopped onion tomato sauce grated parmesan cheese pepperoni turkei dried oregano part-skim mozzarella cheese part-skim ricotta cheese garlic cloves olive oil cooking spray salt,E
11379,"['large egg whites', 'salt', 'roasted almonds', 'confectioners sugar', 'honey', 'corn starch', 'unsalted shelled pistachio', 'granulated sugar']",large egg whites salt roasted almonds confectioners sugar honey corn starch unsalted shelled pistachio granulated sugar,A
9434,"['sun-dried tomatoes', 'garlic cloves', 'extra-virgin olive oil', 'fresh parsley', 'grated parmesan cheese', 'toasted pine nuts', 'pepper', 'salt', 'spaghetti']",sun-dried tomatoes garlic cloves extra-virgin olive oil fresh parsley grated parmesan cheese toasted pine nuts pepper salt spaghetti,E
37774,"['bell pepper', 'celery seed', 'tumeric', 'cucumber', 'white sugar', 'pickling salt', 'onions', 'cider vinegar', 'mustard seeds']",bell pepper celery seed tumeric cucumber white sugar pickling salt onions cider vinegar mustard seeds,E
33651,"['tomatoes', 'ackee', 'dried salted codfish', 'kosher salt', 'scotch bonnet chile', 'scallions', 'green bell pepper', 'fresh thyme leaves', 'yellow onion', 'ground black pepper', 'garlic', 'canola oil']",tomatoes ackee dried salted codfish kosher salt scotch bonnet chile scallions green bell pepper fresh thyme leaves yellow onion ground black pepper garlic canola oil,E
47017,"['olive oil', 'garlic', 'italian seasoning', 'crushed tomatoes', 'chicken parts', 'onions', 'mushrooms', 'corn starch', 'pappardelle pasta', 'green pepper', 'swanson chicken stock']",olive oil garlic italian seasoning crushed tomatoes chicken parts onions mushrooms corn starch pappardelle pasta green pepper swanson chicken stock,E
31874,"['tomatoes', 'water', 'cinnamon', 'salt', 'couscous', 'cumin', 'saffron threads', 'fresh coriander', 'parsley', 'garlic', 'sweet paprika', 'onions', 'italian tomatoes', 'ground pepper', 'paprika', 'cayenne pepper', 'fresh parsley', 'ground cumin', 'eggs', 'olive oil', 'lemon', 'cilantro leaves', 'ground beef', 'ground lamb']",tomatoes water cinnamon salt couscous cumin saffron threads fresh coriander parsley garlic sweet paprika onions italian tomatoes ground pepper paprika cayenne pepper fresh parsley ground cumin eggs olive oil lemon cilantro leaves ground beef ground lamb,B
26733,"['ground cinnamon', 'potatoes', 'all-purpose flour', 'onions', 'shredded cheddar cheese', 'butter', 'carrots', 'pepper', 'lean ground beef', 'beef broth', 'italian seasoning', 'tomato paste', 'milk', 'salt', 'fresh parsley']",ground cinnamon potatoes all-purpose flour onions shredded cheddar cheese butter carrots pepper lean ground beef beef broth italian seasoning tomato paste milk salt fresh parsley,E
20962,"['brussels sprouts', 'thai basil', 'cilantro leaves', 'garlic cloves', 'soy sauce', 'Sriracha', 'scallions', 'red chili peppers', 'zucchini', 'peanut butter', 'medium shrimp', 'chicken broth', 'peanuts', 'sesame oil', 'oil']",brussels sprouts thai basil cilantro leaves garlic cloves soy sauce Sriracha scallions red chili peppers zucchini peanut butter medium shrimp chicken broth peanuts sesame oil oil,C
1467,"['oysters', 'garlic', 'unsalted butter', 'romano cheese', 'french bread', 'ground black pepper']",oysters garlic unsalted butter romano cheese french bread ground black pepper,E
11173,"['steamed rice', 'lemon', 'carrots', 'water', 'corn oil', 'yellow onion', 'boiling potatoes', 'fresh ginger', 'salt', 'coconut milk', 'curry powder', 'chicken breasts', 'garlic cloves']",steamed rice lemon carrots water corn oil yellow onion boiling potatoes fresh ginger salt coconut milk curry powder chicken breasts garlic cloves,B
12949,"['brandy', 'lemon slices', 'water', 'orange juice', 'cointreau', 'orange', 'sugar', 'dry red wine']",brandy lemon slices water orange juice cointreau orange sugar dry red wine,A
11565,"['milk', 'butter', 'wine', 'light syrup', 'self rising flour', 'heavy cream', 'sugar', 'cinnamon']",milk butter wine light syrup self rising flour heavy cream sugar cinnamon,A
29756,"['chili powder', 'regular or convert rice', 'water', 'garlic', 'onions', 'vegetable oil', 'ragu old world style sweet tomato basil pasta sauc', 'frozen whole kernel corn', 'knorr chicken flavor bouillon', 'chopped cilantro fresh']",chili powder regular or convert rice water garlic onions vegetable oil ragu old world style sweet tomato basil pasta sauc frozen whole kernel corn knorr chicken flavor bouillon chopped cilantro fresh,E
25577,"['minced garlic', 'ground black pepper', 'jalapeno chilies', 'paprika', 'yellow onion', 'dried oregano', 'black pepper', 'olive oil', 'pepper jack', 'heavy cream', 'salt', 'fresh parsley leaves', 'pasta', 'dried thyme', 'unsalted butter', 'onion powder', 'linguine', 'cayenne pepper', 'large shrimp', 'kosher salt', 'garlic powder', 'grated parmesan cheese', 'diced tomatoes', 'essence', 'fresh basil leaves']",minced garlic ground black pepper jalapeno chilies paprika yellow onion dried oregano black pepper olive oil pepper jack heavy cream salt fresh parsley leaves pasta dried thyme unsalted butter onion powder linguine cayenne pepper large shrimp kosher salt garlic powder grated parmesan cheese diced tomatoes essence fresh basil leaves,E
36779,"['sugar', 'szechwan peppercorns', 'scallions', 'kosher salt', 'red pepper', 'toasted sesame seeds', 'soy sauce', 'vegetable oil', 'chinkiang vinegar', 'tofu', 'asparagus', 'garlic']",sugar szechwan peppercorns scallions kosher salt red pepper toasted sesame seeds soy sauce vegetable oil chinkiang vinegar tofu asparagus garlic,C
10974,"['scallops', 'dry white wine', 'butter', 'shrimp', 'fresh parsley', 'pepper', 'pastry shell', 'all-purpose flour', 'thyme sprigs', 'crawfish', 'shallots', 'salt', 'sour cream', 'parsley sprigs', 'egg yolks', 'clam juice', 'fresh mushrooms', 'bay leaf']",scallops dry white wine butter shrimp fresh parsley pepper pastry shell all-purpose flour thyme sprigs crawfish shallots salt sour cream parsley sprigs egg yolks clam juice fresh mushrooms bay leaf,E
42163,"['baking soda', 'water', 'corn syrup', 'sugar', 'butter', 'peanuts']",baking soda water corn syrup sugar butter peanuts,A
15337,"['black pepper', 'fine sea salt', 'rib pork chops', 'unsalted butter', 'hard cider', 'shallots']",black pepper fine sea salt rib pork chops unsalted butter hard cider shallots,E
23242,"['fresh dill', 'squid', 'lime wedges', 'corn starch', 'ground black pepper', 'nuoc cham', 'fish sauce', 'garlic', 'canola oil']",fresh dill squid lime wedges corn starch ground black pepper nuoc cham fish sauce garlic canola oil,C
7952,"['lemon juice', 'sugar syrup', 'passion fruit', 'cachaca']",lemon juice sugar syrup passion fruit cachaca,A
27424,"['black beans', 'jalapeno chilies', 'salt', 'lime', 'cilantro', 'ground cumin', 'olive oil', 'purple onion', 'pepper', 'red pepper', 'frozen corn kernels']",black beans jalapeno chilies salt lime cilantro ground cumin olive oil purple onion pepper red pepper frozen corn kernels,D
3816,"['vidalia onion', 'cider vinegar', 'crushed red pepper flakes', 'garlic salt', 'sugar', 'worcestershire sauce', 'cayenne pepper', 'brown sugar', 'ground black pepper', 'dry mustard', 'kosher salt', 'paprika', 'pork butt']",vidalia onion cider vinegar crushed red pepper flakes garlic salt sugar worcestershire sauce cayenne pepper brown sugar ground black pepper dry mustard kosher salt paprika pork butt,E
27190,"['black pepper', 'yoghurt', 'leg of lamb', 'mashed potatoes', 'fat free milk', 'dry red wine', 'garlic salt', 'olive oil', 'shallots', 'fresh parsley', 'baby portobello mushrooms', 'beef', 'all-purpose flour']",black pepper yoghurt leg of lamb mashed potatoes fat free milk dry red wine garlic salt olive oil shallots fresh parsley baby portobello mushrooms beef all-purpose flour,E
43764,"['orange', 'dry white wine', 'sugar', 'large egg yolks', 'fresh lemon juice', 'hazelnuts', 'granulated sugar', 'potato starch', 'large egg whites', 'blanched almonds']",orange dry white wine sugar large egg yolks fresh lemon juice hazelnuts granulated sugar potato starch large egg whites blanched almonds,A
17714,"['sugar', 'beef tenderloin', 'dry sherry', 'dry mustard', 'soy sauce', 'garlic']",sugar beef tenderloin dry sherry dry mustard soy sauce garlic,C
